merchant,category,amt,gender,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
"fraud_Jones, Sawayn and Romaguera",misc_net,843.44,M,42.1767,-79.9416,2518,Event organiser,1326405764,42.665706,-80.06485699999999,1
"fraud_Lowe, Dietrich and Erdman",kids_pets,20.58,F,44.0943,-69.4828,1643,Financial trader,1326407841,44.513965,-69.755144,1
fraud_Fisher-Schowalter,shopping_net,776.7,M,41.5205,-80.0573,5507,Retail merchandiser,1326408245,40.680209000000005,-79.099101,1
"fraud_Hayes, Marquardt and Dibbert",misc_net,728.36,M,42.1767,-79.9416,2518,Event organiser,1326408493,41.2617,-79.253511,1
fraud_Kris-Weimann,misc_net,784.77,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326409754,40.341318,-99.045651,1
"fraud_Cole, Hills and Jewess",home,264.35,F,44.0943,-69.4828,1643,Financial trader,1326409973,43.587502,-69.087141,1
fraud_Kunze Inc,grocery_pos,278.32,M,42.4069,-74.1528,277,Glass blower/designer,1326410654,43.045176,-73.21257299999999,1
fraud_Bednar Group,misc_net,696.76,M,42.1767,-79.9416,2518,Event organiser,1326411145,42.280156,-79.500383,1
"fraud_Kutch, Steuber and Gerhold",food_dining,119.72,F,44.0943,-69.4828,1643,Financial trader,1326411864,44.98224,-70.24853,1
"fraud_Lehner, Mosciski and King",misc_net,741.88,M,42.4069,-74.1528,277,Glass blower/designer,1326412288,42.342886,-73.446027,1
"fraud_Kihn, Abernathy and Douglas",shopping_net,1116.8,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326412620,41.192006,-99.230584,1
fraud_Kiehn-Emmerich,grocery_pos,320.6,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326413666,41.867565,-99.096279,1
fraud_Hermann and Sons,shopping_pos,952.08,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326415744,30.803533,-88.14011500000001,1
fraud_Gleason-Macejkovic,shopping_net,1060.34,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326418267,31.602312,-88.685518,1
fraud_Koss and Sons,gas_transport,7.42,M,42.4069,-74.1528,277,Glass blower/designer,1326418525,41.422777,-74.859228,1
"fraud_Osinski, Ledner and Leuschke",grocery_pos,276.8,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326419944,41.700959000000005,-98.207349,1
fraud_Vandervort-Funk,grocery_pos,336.2,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326421007,41.965421,-98.334757,1
fraud_Hudson-Ratke,grocery_pos,303.03,M,42.4069,-74.1528,277,Glass blower/designer,1326422946,41.514476,-74.971581,1
fraud_Koepp-Witting,grocery_pos,308.84,M,41.5205,-80.0573,5507,Retail merchandiser,1326439582,42.194299,-80.572425,1
fraud_Schaefer Ltd,kids_pets,19.19,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326461527,30.917934,-88.582726,1
fraud_Volkman-Predovic,shopping_net,1033.78,M,41.5205,-80.0573,5507,Retail merchandiser,1326474106,41.609588,-80.17312700000001,1
fraud_Terry-Huel,shopping_net,994.92,F,37.3304,-121.7913,973849,Science writer,1326489028,38.075623,-122.14827,1
fraud_Rempel Inc,shopping_net,859.46,M,41.5205,-80.0573,5507,Retail merchandiser,1326492013,41.872,-79.60297,1
"fraud_Reichert, Rowe and Mraz",shopping_net,919.17,M,42.4069,-74.1528,277,Glass blower/designer,1326492082,41.855776,-74.964042,1
fraud_Volkman-Predovic,shopping_net,1062.95,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326492085,41.942402,-98.005584,1
"fraud_Roob, Conn and Tremblay",shopping_pos,770.94,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326493069,41.569284,-98.87645,1
fraud_Kris-Padberg,shopping_pos,728.77,M,41.5205,-80.0573,5507,Retail merchandiser,1326493498,41.250399,-79.519284,1
fraud_Barton LLC,kids_pets,25.27,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326494151,31.146301,-89.003622,1
"fraud_Tillman, Fritsch and Schmitt",misc_net,816.89,F,37.3304,-121.7913,973849,Science writer,1326495856,37.301768,-122.469759,1
fraud_Brown Inc,kids_pets,23.18,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326496228,30.209,-88.98198199999999,1
"fraud_Towne, Greenholt and Koepp",shopping_net,976.64,M,42.4069,-74.1528,277,Glass blower/designer,1326496620,41.419539,-74.35322,1
fraud_Larson-Moen,entertainment,510.59,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326496658,41.213009,-98.097519,1
fraud_Kutch and Sons,grocery_pos,307.5,F,37.3304,-121.7913,973849,Science writer,1326497318,37.5925,-122.356511,1
fraud_Schoen-Quigley,kids_pets,20.96,M,41.5205,-80.0573,5507,Retail merchandiser,1326497620,41.100634,-79.38016,1
"fraud_Durgan, Gislason and Spencer",home,224.94,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326497960,30.344517,-88.770517,1
"fraud_Parisian, Schiller and Altenwerth",misc_net,790.35,F,37.3304,-121.7913,973849,Science writer,1326498334,37.033841,-121.371988,1
fraud_Terry-Huel,shopping_net,870.97,M,42.4069,-74.1528,277,Glass blower/designer,1326498602,42.433841,-73.699107,1
fraud_McGlynn-Heathcote,misc_net,916.87,M,42.4069,-74.1528,277,Glass blower/designer,1326498925,42.550435,-73.371565,1
fraud_Brown PLC,misc_net,714.88,M,42.4069,-74.1528,277,Glass blower/designer,1326498986,42.686461,-75.038985,1
fraud_Kozey-Boehm,shopping_net,1065.43,M,41.0233,-98.9041,2202,"Solicitor, Scotland",1326499050,41.880236,-98.612455,1
fraud_Kuphal-Bartoletti,misc_net,813.73,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326500305,31.703636,-87.50784499999999,1
"fraud_Welch, Rath and Koepp",entertainment,417.97,F,40.8095,-72.8229,3285,"Research officer, trade union",1326500556,41.530432,-72.937586,1
fraud_Rau and Sons,grocery_pos,306.81,F,37.3304,-121.7913,973849,Science writer,1326500852,36.502259,-122.323669,1
fraud_Parisian and Sons,gas_transport,12.57,F,37.3304,-121.7913,973849,Science writer,1326501421,36.860137,-122.217748,1
fraud_O'Keefe-Hudson,grocery_pos,324.87,F,41.4193,-99.3844,73,Product designer,1326502012,41.603137,-99.129649,1
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,325.86,M,36.115,-84.0438,4729,"Geologist, wellsite",1326504716,35.825271,-84.886528,1
fraud_Cassin-Harvey,grocery_net,16.44,F,41.4193,-99.3844,73,Product designer,1326505268,40.869894,-99.153196,1
"fraud_Schumm, Bauch and Ondricka",grocery_pos,277.53,F,37.3304,-121.7913,973849,Science writer,1326505375,36.59875,-121.38393700000002,1
fraud_Buckridge PLC,misc_pos,8.56,F,40.8095,-72.8229,3285,"Research officer, trade union",1326507199,40.813814,-73.4205,1
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,328.57,M,36.115,-84.0438,4729,"Geologist, wellsite",1326507549,35.281327000000005,-84.797388,1
"fraud_Towne, Walker and Borer",grocery_net,13.2,F,41.4193,-99.3844,73,Product designer,1326508028,42.024265,-98.441592,1
"fraud_Goldner, Kovacek and Abbott",grocery_pos,377.28,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326509030,30.707366,-88.776325,1
fraud_Eichmann-Russel,misc_pos,7.24,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326509568,31.427686,-88.056135,1
"fraud_Nienow, Ankunding and Collier",misc_pos,8.54,F,40.8095,-72.8229,3285,"Research officer, trade union",1326510493,40.784122,-72.888488,1
"fraud_Jones, Sawayn and Romaguera",misc_net,801.35,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326510840,35.860218,-78.037255,1
fraud_Frami Group,entertainment,549.13,F,40.8095,-72.8229,3285,"Research officer, trade union",1326511221,40.392225,-73.195537,1
"fraud_Lakin, Ferry and Beatty",food_dining,96.57,F,40.8095,-72.8229,3285,"Research officer, trade union",1326511612,41.386059,-73.709579,1
"fraud_Ferry, Lynch and Kautzer",misc_net,746.43,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326512966,35.549423,-79.98615699999999,1
fraud_Barrows PLC,shopping_pos,747.46,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326517371,31.460253,-89.039611,1
fraud_Spencer PLC,entertainment,522.21,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326527414,31.63293,-88.401395,1
fraud_Kling-Grant,grocery_net,12.95,F,41.4193,-99.3844,73,Product designer,1326530665,40.701366,-98.890275,1
fraud_Erdman-Kertzmann,gas_transport,10.72,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326531950,29.970693,-88.339839,1
"fraud_Jenkins, Hauck and Friesen",gas_transport,8.25,F,37.3304,-121.7913,973849,Science writer,1326533436,37.259809,-121.89842,1
"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,839.35,F,41.4193,-99.3844,73,Product designer,1326557746,42.337832,-99.34228,1
fraud_Kozey-Kuhlman,personal_care,22.22,F,40.8095,-72.8229,3285,"Research officer, trade union",1326572347,41.561246,-72.498305,1
fraud_Carroll PLC,health_fitness,21.47,F,40.8095,-72.8229,3285,"Research officer, trade union",1326579043,40.207719,-72.448746,1
fraud_Price Inc,shopping_net,1169.82,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326579824,35.849003,-78.63815600000001,1
"fraud_Kerluke, Considine and Macejkovic",misc_net,690.81,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326579834,35.439158,-78.609636,1
fraud_Beier-Hyatt,shopping_pos,969.64,F,37.3304,-121.7913,973849,Science writer,1326580117,36.709536,-122.649175,1
fraud_Stamm-Witting,shopping_net,896.28,M,36.115,-84.0438,4729,"Geologist, wellsite",1326581669,36.450895,-84.73354599999999,1
fraud_Altenwerth-Kilback,home,249.87,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326581810,30.727198,-88.49914799999999,1
"fraud_Reichert, Huels and Hoppe",shopping_net,1034.21,F,41.4193,-99.3844,73,Product designer,1326583042,41.12487,-100.349332,1
"fraud_Konopelski, Schneider and Hartmann",food_dining,121.62,F,41.4193,-99.3844,73,Product designer,1326583092,40.544371000000005,-98.726597,1
fraud_Heathcote LLC,shopping_net,964.77,M,36.115,-84.0438,4729,"Geologist, wellsite",1326583097,35.818065999999995,-84.116764,1
fraud_Fritsch LLC,travel,10.2,F,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326584190,31.648465,-88.117149,1
fraud_Barton LLC,kids_pets,20.63,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326584627,35.549738,-78.076512,1
fraud_Barton LLC,kids_pets,22.91,F,40.8095,-72.8229,3285,"Research officer, trade union",1326585091,40.45801,-72.767152,1
fraud_Bins-Rice,gas_transport,18.33,F,39.5803,-87.4616,205,"Engineer, mining",1326586441,38.636987,-87.260265,1
fraud_Pacocha-O'Reilly,grocery_pos,297.74,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326586905,34.233493,-78.37637,1
fraud_Pagac LLC,shopping_pos,727.13,F,40.8095,-72.8229,3285,"Research officer, trade union",1326587507,40.394605,-72.973021,1
fraud_Kiehn Inc,grocery_pos,310.15,M,36.115,-84.0438,4729,"Geologist, wellsite",1326587728,36.093631,-83.634203,1
fraud_O'Hara-Wilderman,food_dining,118.23,F,40.8095,-72.8229,3285,"Research officer, trade union",1326588141,40.847942,-73.34819499999999,1
"fraud_Bernier, Streich and Jewess",grocery_net,10.7,M,43.745,-70.9092,1892,Audiological scientist,1326588393,44.133238,-71.199578,1
fraud_Kuhic Inc,grocery_pos,305.14,F,39.5803,-87.4616,205,"Engineer, mining",1326588773,39.049583,-88.118418,1
fraud_VonRueden Group,grocery_net,15.05,F,41.4193,-99.3844,73,Product designer,1326589624,42.015822,-98.943391,1
fraud_Bernhard Inc,gas_transport,19.36,F,39.5803,-87.4616,205,"Engineer, mining",1326591814,40.030227,-88.445203,1
"fraud_Schumm, Bauch and Ondricka",grocery_pos,328.58,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326594669,35.808195,-79.179802,1
fraud_Doyle Ltd,grocery_pos,326.68,M,43.745,-70.9092,1892,Audiological scientist,1326595567,43.710766,-70.368881,1
fraud_Heidenreich PLC,grocery_pos,331.43,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326596863,35.755802,-78.38800400000001,1
"fraud_Moen, Reinger and Murphy",grocery_pos,331.2,F,40.8095,-72.8229,3285,"Research officer, trade union",1326617985,40.564488,-72.872646,1
fraud_Rowe-Vandervort,grocery_net,15.25,M,43.745,-70.9092,1892,Audiological scientist,1326618747,43.928791,-71.837784,1
fraud_Bednar Group,misc_net,760.83,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326620271,35.645903999999994,-79.26185799999999,1
"fraud_Reichert, Huels and Hoppe",shopping_net,990.43,M,43.745,-70.9092,1892,Audiological scientist,1326636152,43.452584,-71.90468100000001,1
"fraud_Towne, Greenholt and Koepp",shopping_net,905.28,F,39.5803,-87.4616,205,"Engineer, mining",1326640518,40.204533000000005,-86.536263,1
fraud_Morissette PLC,shopping_pos,936.13,M,43.745,-70.9092,1892,Audiological scientist,1326662843,43.767691,-71.59021700000001,1
fraud_Kovacek Ltd,travel,10.29,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326665157,35.102385,-79.953349,1
fraud_Bradtke PLC,grocery_pos,308.33,M,43.745,-70.9092,1892,Audiological scientist,1326666121,42.768322,-71.629723,1
fraud_Heathcote LLC,shopping_net,1104.91,M,36.115,-84.0438,4729,"Geologist, wellsite",1326666252,37.015648,-84.48858800000001,1
fraud_Schmidt and Sons,shopping_net,925.74,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326666355,34.915625,-79.223466,1
fraud_Mante Group,misc_net,737.43,M,36.115,-84.0438,4729,"Geologist, wellsite",1326666568,35.260901000000004,-83.94848499999999,1
"fraud_Kihn, Abernathy and Douglas",shopping_net,860.8,M,43.745,-70.9092,1892,Audiological scientist,1326666983,42.924993,-70.861538,1
fraud_Koelpin and Sons,misc_net,851.71,F,41.4193,-99.3844,73,Product designer,1326667832,40.461654,-98.987825,1
fraud_Beier-Hyatt,shopping_pos,752.47,F,39.5803,-87.4616,205,"Engineer, mining",1326667843,39.847293,-87.258574,1
fraud_Stoltenberg-Beatty,shopping_pos,816.78,M,43.745,-70.9092,1892,Audiological scientist,1326668255,44.326146,-71.41606999999999,1
"fraud_Little, Gutmann and Lynch",shopping_net,1124.01,F,41.4193,-99.3844,73,Product designer,1326668470,40.65072,-98.820629,1
"fraud_Yost, Schamberger and Windler",kids_pets,19.52,F,40.8095,-72.8229,3285,"Research officer, trade union",1326668683,39.96727,-73.03495799999999,1
"fraud_Lehner, Mosciski and King",misc_net,773.75,M,43.745,-70.9092,1892,Audiological scientist,1326668899,43.295628,-71.843058,1
"fraud_Reichert, Shanahan and Hayes",shopping_net,1140.41,F,41.4193,-99.3844,73,Product designer,1326669147,41.151133,-99.38238,1
fraud_Abbott-Steuber,personal_care,20.09,F,40.8095,-72.8229,3285,"Research officer, trade union",1326669563,41.484523,-73.025995,1
fraud_Goodwin-Nitzsche,grocery_pos,335.96,F,39.5803,-87.4616,205,"Engineer, mining",1326669597,39.501464,-88.092152,1
"fraud_Altenwerth, Cartwright and Koss",shopping_net,1062.87,M,35.0583,-79.008,238602,"Scientist, research (maths)",1326669812,34.514466,-79.36057,1
fraud_Schumm PLC,shopping_net,1022.11,F,39.5803,-87.4616,205,"Engineer, mining",1326670329,38.782536,-86.822568,1
fraud_O'Hara-Wilderman,food_dining,149.42,F,40.8095,-72.8229,3285,"Research officer, trade union",1326671797,41.729858,-72.059899,1
"fraud_Goldner, Kovacek and Abbott",grocery_pos,310.76,M,40.5046,-77.7186,4653,Nutritional therapist,1326673095,40.049127,-78.352387,1
fraud_Bailey-Morar,grocery_pos,282.6,M,40.5046,-77.7186,4653,Nutritional therapist,1326676151,40.020342,-77.879736,1
fraud_Auer-Mosciski,grocery_pos,330.32,F,42.4483,-95.1726,885,"Pilot, airline",1326678721,43.01231,-94.607227,1
"fraud_Casper, Hand and Zulauf",grocery_pos,304.17,M,40.5046,-77.7186,4653,Nutritional therapist,1326683244,40.540395,-78.598952,1
fraud_Bauch-Raynor,grocery_pos,279.83,M,40.5046,-77.7186,4653,Nutritional therapist,1326683591,40.204814,-78.031492,1
fraud_Volkman Ltd,misc_net,685.26,M,40.5046,-77.7186,4653,Nutritional therapist,1326684670,39.705215,-77.786089,1
fraud_Pacocha-O'Reilly,grocery_pos,301.4,M,40.5046,-77.7186,4653,Nutritional therapist,1326699195,41.005805,-77.12290300000001,1
fraud_Kuvalis Ltd,gas_transport,20.49,F,39.5803,-87.4616,205,"Engineer, mining",1326707847,40.474157,-86.853301,1
"fraud_Labadie, Treutel and Bode",shopping_net,999.36,M,43.745,-70.9092,1892,Audiological scientist,1326728444,44.360791,-71.016677,1
fraud_Bauch-Raynor,grocery_pos,311.01,F,42.4483,-95.1726,885,"Pilot, airline",1326730297,42.088057,-95.20756,1
"fraud_Baumbach, Feeney and Morar",shopping_net,1095.21,M,43.745,-70.9092,1892,Audiological scientist,1326751714,44.318722,-70.93180600000001,1
fraud_Kihn Inc,shopping_pos,793.22,F,42.4483,-95.1726,885,"Pilot, airline",1326752863,43.021782,-94.606249,1
"fraud_Moore, Dibbert and Koepp",misc_net,719.14,M,43.745,-70.9092,1892,Audiological scientist,1326753465,43.321286,-71.358886,1
fraud_Jast Ltd,shopping_net,1056.23,M,40.5046,-77.7186,4653,Nutritional therapist,1326753794,40.23648,-77.856832,1
fraud_Boyer PLC,shopping_net,929.9,M,40.5046,-77.7186,4653,Nutritional therapist,1326754474,40.375468,-77.12915,1
fraud_Beier-Hyatt,shopping_pos,893.91,F,39.5803,-87.4616,205,"Engineer, mining",1326755026,40.358112,-86.67410100000001,1
fraud_Mayert Group,shopping_pos,838.04,M,43.745,-70.9092,1892,Audiological scientist,1326755155,43.240828,-71.827411,1
fraud_Ruecker Group,misc_net,758.13,M,43.745,-70.9092,1892,Audiological scientist,1326755822,44.088306,-71.272182,1
"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1125.31,M,40.5046,-77.7186,4653,Nutritional therapist,1326756734,39.839436,-77.286704,1
fraud_Waelchi Inc,kids_pets,6.01,M,43.745,-70.9092,1892,Audiological scientist,1326758102,44.052707,-70.877493,1
fraud_Heidenreich PLC,grocery_pos,322.84,M,40.5046,-77.7186,4653,Nutritional therapist,1326760924,40.862897,-76.762511,1
fraud_Kiehn-Emmerich,grocery_pos,314.68,M,40.5046,-77.7186,4653,Nutritional therapist,1326763352,39.770148,-77.90682,1
"fraud_Monahan, Bogisich and Ledner",misc_pos,795.59,F,38.9999,-109.615,46,"Surveyor, minerals",1326763808,38.278335,-109.044284,1
fraud_Kiehn-Emmerich,grocery_pos,324.1,M,40.5046,-77.7186,4653,Nutritional therapist,1326768939,41.324103,-78.178886,1
fraud_Bradtke PLC,grocery_pos,311.83,M,40.5046,-77.7186,4653,Nutritional therapist,1326771073,39.842985,-78.279625,1
fraud_O'Keefe-Hudson,grocery_pos,314.78,M,40.5046,-77.7186,4653,Nutritional therapist,1326786417,40.099952,-78.08972,1
fraud_Kutch LLC,gas_transport,9.79,F,38.9999,-109.615,46,"Surveyor, minerals",1326790747,39.157345,-109.126592,1
fraud_Boyer-Reichert,shopping_net,925.94,M,40.5046,-77.7186,4653,Nutritional therapist,1326803870,41.443695,-78.391841,1
fraud_Roberts-Beahan,misc_pos,50.96,M,44.3566,-103.6999,1979,Multimedia programmer,1326838062,43.814743,-103.320287,1
"fraud_Greenholt, O'Hara and Balistreri",shopping_net,980.06,M,40.5046,-77.7186,4653,Nutritional therapist,1326838769,39.829888,-78.325009,1
fraud_Kutch-Wilderman,home,187.35,F,38.9999,-109.615,46,"Surveyor, minerals",1326839162,39.42207,-109.555496,1
"fraud_Nicolas, Hills and McGlynn",entertainment,564.34,F,38.9999,-109.615,46,"Surveyor, minerals",1326840326,38.435536,-109.844716,1
"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1020.79,M,44.3566,-103.6999,1979,Multimedia programmer,1326840385,43.782886,-103.221011,1
fraud_Hickle Group,shopping_pos,986.65,M,44.3566,-103.6999,1979,Multimedia programmer,1326840572,43.393271,-104.675276,1
fraud_Kuphal-Bartoletti,misc_net,907.81,M,44.3566,-103.6999,1979,Multimedia programmer,1326842729,44.262365,-103.713426,1
fraud_Bogisich Inc,grocery_pos,347.53,F,42.4483,-95.1726,885,"Pilot, airline",1326843773,41.449762,-95.941551,1
fraud_Boyer PLC,shopping_net,978.96,F,38.9999,-109.615,46,"Surveyor, minerals",1326846181,38.893999,-109.677707,1
fraud_Kerluke-Abshire,shopping_net,849.79,F,38.9999,-109.615,46,"Surveyor, minerals",1326857780,38.376171,-110.36249,1
fraud_Rempel Inc,shopping_net,955.4,F,38.9999,-109.615,46,"Surveyor, minerals",1326858842,38.748484000000005,-110.32181,1
"fraud_Connelly, Reichert and Fritsch",gas_transport,17.9,M,44.3566,-103.6999,1979,Multimedia programmer,1326859814,43.560859,-103.15143,1
"fraud_Lockman, West and Runte",grocery_pos,319.37,F,32.5486,-80.307,2408,"Sales professional, IT",1326871411,32.963738,-79.63131899999999,1
fraud_Abbott-Steuber,personal_care,48.14,M,44.3566,-103.6999,1979,Multimedia programmer,1326897245,44.882090000000005,-104.031482,1
fraud_Shanahan-Lehner,personal_care,21.54,F,38.9999,-109.615,46,"Surveyor, minerals",1326897507,38.211376,-109.986757,1
fraud_Beier LLC,entertainment,528.98,F,38.9999,-109.615,46,"Surveyor, minerals",1326924418,39.164469,-109.933543,1
